	date	sentence
1419	(2, 18, 2020)	Coronavirus: près de 500 personnes vont quitter mercredi le paquebot en quarantaine au Japon
1420	(2, 18, 2020)	Eure-et-Loir: le corps d'un dentiste retrouvé chez lui dans une bâche
1421	(2, 18, 2020)	Chine: arrestation d'un dissident qui avait critiqué la gestion de l'épidémie de coronavirus
1422	(2, 18, 2020)	Record d'audience mensuelle pour BFMTV.com en janvier
1423	(2, 18, 2020)	Municipales à Lyon: une candidate centriste retrouve une affiche du candidat LR collée sur sa voiture
1424	(2, 18, 2020)	Coronavirus: trois Français étaient à bord du Westerdam, qui a accosté au Cambodge
1425	(2, 18, 2020)	"Coronavirus: treize Américains à ""haut risque"" traités dans le Nebraska"
1426	(2, 18, 2020)	Les scouts américains déposent le bilan, plombés par des scandales d'abus sexuels
1427	(2, 18, 2020)	"Lutte contre le séparatisme: selon Retailleau, les mots de Macron ""restent au stade de parole"""
1428	(2, 18, 2020)	Affaire Griveaux: une information judiciaire ouverte contre Piotr Pavlenski et Alexandra de Taddeo
1429	(2, 18, 2020)	"Municipales à Paris: Cédric Villani se félicite d'un échange ""cordial"" et ""sur le fond"" avec Agnès Buzyn"
1430	(2, 18, 2020)	"Alexandra de Taddeo ""n’a rien d’une fille politisée"": ses proches pensent qu’elle a été manipulée"
1431	(2, 18, 2020)	Coronavirus en Chine: le bilan dépasse désormais les 1800 morts
1432	(2, 17, 2020)	Rhône: une voiture repêchée dans un étang, son conducteur est mort
1433	(2, 17, 2020)	Gratuité des transports à Calais: la fréquentation explose
1434	(2, 17, 2020)	Tempête Dennis: un vaisseau fantôme s'échoue en Irlande
1435	(2, 17, 2020)	Espagne: des dizaines d'oiseaux retrouvés mystérieusement morts sur une route
1436	(2, 17, 2020)	" Retraites: ""Assemblée populaire"" de gauche aux abords du Palais Bourbon"
1437	(2, 17, 2020)	Italie: Salvini provoque un tollé en critiquant les avortements d'étrangères
1438	(2, 17, 2020)	Une voiture chute sur une voie ferrée, le conducteur prend la fuite
1439	(2, 17, 2020)	Burkina Faso: une trentaine de morts dimanche, dont 24 civils dans l'attaque d'une église
1440	(2, 17, 2020)	Dominique: quatre Français portés disparus après le crash en mer d'un petit avion
1441	(2, 17, 2020)	L'ex-élue LaREM Agnès Cerighelli condamnée pour injures homophobes
1442	(2, 17, 2020)	Paris: Extinction Rebellion investit le site de Lafarge pour protester contre l'industrie du bâtiment
1443	(2, 17, 2020)	Municipales à Paris: Agnès Buzyn et Cédric Villani se sont entretenus par téléphone 
1444	(2, 17, 2020)	Municipales à Paris: comment Anne Hidalgo veut transformer le périphérique
1445	(2, 17, 2020)	Juan Branco peut-il être l'avocat de Piotr Pavlenski? Une enquête déontologique ouverte
1446	(2, 17, 2020)	Le maire de Saint-Gervais a reçu plus de 800 messages d'insultes après la visite de Macron
1447	(2, 17, 2020)	Burkina Faso: un soldat français de la force Barkhane retrouvé mort
1448	(2, 17, 2020)	Vénissieux: trahi par une forte odeur de cannabis, un dealer interpellé avec plusieurs kilos de stupéfiants
1449	(2, 17, 2020)	Qui est Olivier Véran, le nouveau ministre de la Santé?
1450	(2, 17, 2020)	Nouvelle-Zélande: jugé pour conduite en état d'ivresse, un ado relaxé grâce à sa chanson
1451	(2, 17, 2020)	Coronavirus: à Hong Kong, les habitants redoutent une pénurie de papier toilette
1452	(2, 17, 2020)	Coronavirus en Chine: le bilan atteint 1765 morts, avec 100 nouveaux morts ces 24 dernières heures
1453	(2, 16, 2020)	Cameroun: 22 villageois dont 14 enfants ont été tués en zone anglophone ce vendredi 
1454	(2, 16, 2020)	"Municipales à Paris: Macron salue ""la décision de cœur, d'engagement et de courage"" d'Agnès Buzyn"
1455	(2, 16, 2020)	Olivier Véran remplace Agnès Buzyn au ministère de la Santé
1456	(2, 16, 2020)	Dunkerque: un quinquagénaire mis en examen pour le meurtre d'un jeune homme à l'arme blanche
1457	(2, 16, 2020)	Tempête Dennis: près de 45.000 foyers privés d'électricité dans l'Ouest, trafic ferroviaire perturbé
1458	(2, 16, 2020)	Oise: 13 migrants dont un enfant interceptés dans un camion
1459	(2, 16, 2020)	Municipales: Buzyn a prévu de quitter le gouvernement une fois investie par LaREM à Paris
1460	(2, 16, 2020)	Tempête Dennis: les parcs et espaces verts restent fermés à Paris dimanche
1461	(2, 16, 2020)	"Métropolitaines à Lyon: alors que ses adversaires le disent ""affaibli"", Collomb affiche sa sérénité"
1462	(2, 16, 2020)	Paris: démantèlement d'un réseau  de badges d'immeubles utilisés dans des affaires de cambriolages
1463	(2, 16, 2020)	Coronavirus: bons d'achat, factures prises en charge... Comment Macao tente de protéger son économie
1464	(2, 16, 2020)	Tempête Dennis: 6 départements désormais placés en vigilance orange
1465	(2, 16, 2020)	Dunkerque: le jeune homme de 24 ans poignardé est mort
1466	(2, 16, 2020)	Après son agression, le blogueur Bassem Braïki s'exprime de nouveau dans une vidéo
1467	(2, 16, 2020)	Un homme soupçonné d'avoir découpé sa mère en morceaux près d'Aix-en-Provence
1468	(2, 16, 2020)	La compagne de Pavlenski placée en garde à vue après son audition et la plainte de Griveaux
1469	(2, 16, 2020)	"Municipales à Paris: Dati appelle ceux qui veulent ""l'alternance"" à la rejoindre après le retrait de Griveaux"
1470	(2, 16, 2020)	Coronavirus: le bilan mondial approche les 1700 morts
1471	(2, 16, 2020)	Seine-Saint-Denis: le garçon de 8 ans enlevé par son père dans un foyer d'urgence retrouvé
1472	(2, 16, 2020)	Coronavirus: fin de quarantaine pour un deuxième groupe de rapatriés de Wuhan en France
1473	(2, 16, 2020)	"Municipales à Paris: Ferrand appelle à ""un large rassemblement"" derrière le successeur de Griveaux"
1474	(2, 15, 2020)	Un nouveau Banksy réalisé à Bristol pour la Saint-Valentin vandalisé
1475	(2, 15, 2020)	Soupçonné de crimes contre l'humanité, un ex-soldat syrien remis en liberté
1476	(2, 15, 2020)	Piotr Pavlenski: la compagne de l'activiste interpellée, elle était aussi la destinataire des vidéos de Benjamin Griveaux
1477	(2, 15, 2020)	Municipales: le maire socialiste de Strasbourg soutient le candidat LaREM
1478	(2, 15, 2020)	Coronavirus: le ministère de la Santé annonce un 12e cas d'infection confirmé en France
1479	(2, 15, 2020)	Cher: deux chiens errants blessent au moins sept personnes, dont une gravement
1480	(2, 15, 2020)	Benjamin Griveaux a porté plainte après la diffusion de vidéos intimes, une enquête ouverte
1481	(2, 15, 2020)	Municipales: Stanislas Guérini et Cédric Villani se sont rencontrés ce samedi à Paris
1482	(2, 15, 2020)	A Sète, Marine Le Pen défend l'union avec le candidat ex-LR Sébastien Pacull
1483	(2, 15, 2020)	Dunkerque: un jeune homme de 24 ans dans un état grave après avoir été poignardé
1484	(2, 15, 2020)	Rennes: manifestation de 900 gilets jaunes, la police fait usage de gaz lacrymogènes
1485	(2, 15, 2020)	Grève dans les transports lundi: trafic attendu peu perturbé à la RATP
1486	(2, 15, 2020)	Haïti: 15 enfants morts dans l'incendie d'un orphelinat insalubre
1487	(2, 15, 2020)	Trois femmes, soupçonnées d'avoir poignardé une amie dans le RER en filmant la scène en direct, écrouées
1488	(2, 15, 2020)	Orléans: une femme mise en examen pour tentative de meurtre sur son conjoint
1489	(2, 15, 2020)	Marseille: un policier mis en joue tue un braqueur présumé après une course-poursuite
